miRNA,Lung_F1,Lung_F2,Lung_F3,Lung_M1,Lung_M2,Lung_M3
mmu-miR-7006-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7007-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7007-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7008-3p,3.2343,3.7939,0.0,2.6658,0.0,1.7673
mmu-miR-7008-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7009-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7009-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-701-3p,0.0,0.0,0.0,0.2051,0.1248,0.0
mmu-miR-701-5p,0.0,0.0,0.0,0.0,0.1872,0.0
mmu-miR-7010-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7010-5p,0.2772,0.3994,0.5805,0.4101,0.4369,0.202
mmu-miR-7011-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7011-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7012-3p,0.0,0.0,0.0,0.0,0.2496,0.0
mmu-miR-7012-5p,0.0,0.0,0.0,0.0,0.0,0.2525
mmu-miR-7013-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7013-5p,0.0,0.0,0.0,0.2734,0.0,0.1515
mmu-miR-7014-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7014-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7015-3p,0.0,0.0,1.548,2.3924,2.2468,1.9188
mmu-miR-7015-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7016-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7016-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7017-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7017-5p,0.0,0.0,0.0,0.0,0.2496,0.0
mmu-miR-7018-3p,0.0,0.7987,0.387,0.1367,0.1872,0.0
mmu-miR-7018-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7019-3p,0.0,0.7987,0.0,0.6835,1.2482,1.0099
mmu-miR-7019-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-702-3p,2.4026,1.2979,1.3545,1.0253,1.5603,1.2624
mmu-miR-702-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7020-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7020-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7021-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7021-5p,0.0,0.3994,0.0,0.0,0.1248,0.0
mmu-miR-7022-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7022-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7023-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7023-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7024-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7024-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7025-3p,0.0,0.7987,0.0,0.0,0.6865,0.0
mmu-miR-7025-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7026-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7026-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7027-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7027-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7028-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7028-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7029-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7029-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-703,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7030-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7030-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7031-3p,0.0,0.0,0.0,0.0,0.6865,0.0
mmu-miR-7031-5p,0.0,0.0,0.0,0.0,0.2496,0.0
mmu-miR-7032-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7032-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7033-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7033-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7034-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7034-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7035-3p,0.0,0.0,0.0,0.3418,0.0,0.3535
mmu-miR-7035-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7036a-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7036a-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7036b-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7036b-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7037-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7037-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7038-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7038-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7039-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7039-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-704,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7040-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7040-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7041-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7041-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7042-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7042-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7043-3p,4.528,2.496,2.5156,3.6228,2.9334,3.8881
mmu-miR-7043-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7044-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7044-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7045-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7045-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7046-3p,0.0,0.6989,0.0,0.0,0.0,0.0
mmu-miR-7046-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7047-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7047-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7048-3p,0.0,0.0,0.0,0.6835,0.3745,0.0
mmu-miR-7048-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7049-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7049-5p,0.0,0.0,0.0,0.4785,0.7489,0.0
mmu-miR-705,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7050-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7050-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7051-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7051-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7052-3p,0.0,0.0,2.1285,0.0,0.0,0.0
mmu-miR-7052-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7053-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7053-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7054-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7054-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7055-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7055-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7056-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7056-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7057-3p,0.0,0.2995,0.0,0.2051,0.0,0.0
mmu-miR-7057-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7058-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7058-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7059-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7059-5p,0.1848,0.0,0.0,0.3418,0.6865,0.5049
mmu-miR-706,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7060-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7060-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7061-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7061-5p,0.0,0.0,0.0,0.0,0.0,0.3535
mmu-miR-7062-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7062-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7063-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7063-5p,0.0,0.0,0.0,0.0,0.8114,0.4545
mmu-miR-7064-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7064-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7065-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7065-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7066-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7066-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7067-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7067-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7068-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7068-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7069-3p,0.0,0.0,0.0,0.0,0.1872,0.0
mmu-miR-7069-5p,0.0,0.0,0.0,0.0,0.0,0.202
mmu-miR-707,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7070-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7070-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7071-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7071-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7072-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7072-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7073-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7073-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7074-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7074-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7075-3p,0.0,0.0,0.774,0.0,0.0,0.0
mmu-miR-7075-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7076-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7076-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7077-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7077-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7078-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7078-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7079-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7079-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-708-3p,7.5774,17.8711,4.0636,0.0,0.0,3.8881
mmu-miR-708-5p,3.1419,12.0804,4.0636,2.6658,2.8085,5.7059
mmu-miR-7080-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7080-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7081-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7081-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7082-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7082-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7083-3p,0.0,0.2995,0.0,1.0937,0.8738,1.6158
mmu-miR-7083-5p,0.0,0.3994,0.0,0.0,0.3745,0.202
mmu-miR-7084-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7084-5p,0.0,0.0,0.0,0.0,0.1872,0.0
mmu-miR-7085-3p,0.0,0.0,0.0,0.4101,0.0,0.0
mmu-miR-7085-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7086-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7086-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7087-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7087-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7088-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7088-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7089-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7089-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-709,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7090-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7090-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7091-3p,0.0,0.0,0.0,0.0,0.4993,0.3535
mmu-miR-7091-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7092-3p,0.0,0.0,0.0,0.4101,0.0,0.3535
mmu-miR-7092-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7093-3p,0.0,0.0,0.0,0.0,0.6865,0.0
mmu-miR-7093-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7094-1-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7094-3p,0.0,0.0,0.0,0.0,0.0,0.4545
mmu-miR-7094b-2-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-710,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-711,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7115-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7115-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7116-3p,0.9241,1.1981,0.0,1.0937,1.3107,1.2119
mmu-miR-7116-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7117-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7117-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7118-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7118-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7119-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7119-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-712-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-712-5p,0.2772,0.0,0.0,0.0,0.0,0.202
mmu-miR-713,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-714,0.0,0.0,0.0,0.0,0.1872,0.0
mmu-miR-717,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-718,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-719,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-721,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7210-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7210-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7211-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7211-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7212-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7212-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7213-3p,0.3696,0.0,0.0,0.0,0.0,0.0
mmu-miR-7213-5p,0.462,0.0,0.0,0.5468,1.061,0.6564
mmu-miR-7214-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7214-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7215-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7215-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7216-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7216-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7217-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7217-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7218-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7218-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7219-3p,1.1089,0.599,0.5805,0.5468,0.7489,1.1109
mmu-miR-7219-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7220-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7220-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7221-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7221-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7222-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7222-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7223-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7223-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7224-3p,0.0,0.0,0.0,0.0,0.0,2.9287
mmu-miR-7224-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7225-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7225-5p,0.3696,0.0,0.0,0.0,0.0,0.0
mmu-miR-7226-3p,7.3002,9.0853,12.7713,6.9038,4.4937,6.4128
mmu-miR-7226-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7227-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7227-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7228-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7228-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7229-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7229-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7230-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7230-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7231-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7231-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7232-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7232-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7233-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7233-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7234-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7234-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7235-3p,0.9241,0.7987,0.0,0.957,1.4355,1.2119
mmu-miR-7235-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7236-3p,0.1848,0.8985,0.0,0.6152,0.6865,0.8079
mmu-miR-7236-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7237-3p,0.0,0.9984,1.161,0.0,0.0,0.2525
mmu-miR-7237-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7238-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7238-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7239-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7239-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7240-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7240-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7241-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7241-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7242-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7242-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7243-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7243-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-741-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-741-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-742-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-742-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-743a-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-743a-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-743b-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-743b-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-744-3p,4.8052,4.5926,5.4181,3.3494,4.1816,2.9792
mmu-miR-744-5p,84.368,94.6467,99.4611,98.0198,110.9062,94.7279
mmu-miR-7578,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-758-3p,0.3696,0.0,0.0,0.0,0.0,0.0
mmu-miR-758-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-759,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-760-3p,0.0,0.0,0.0,0.0,0.6865,0.0
mmu-miR-760-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-761,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-762,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-763,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-764-3p,1.7557,1.2979,0.5805,1.4354,0.6865,1.2624
mmu-miR-764-5p,1.1089,0.4992,0.0,1.2304,0.9362,1.4643
mmu-miR-7646-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7646-5p,0.8317,0.599,0.0,0.3418,0.0,0.7574
mmu-miR-7647-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7647-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7648-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7648-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7649-3p,0.0,0.4992,0.0,0.0,0.0,0.2525
mmu-miR-7649-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7650-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7650-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7651-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7651-5p,0.0,0.0,0.0,0.2734,0.0,0.0
mmu-miR-7652-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7652-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7653-3p,0.0,0.0,0.0,0.0,0.2496,0.404
mmu-miR-7653-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7654-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7654-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7655-3p,0.0,0.0,0.0,0.0,0.0,0.5049
mmu-miR-7655-5p,0.462,0.6989,1.161,0.4785,0.4369,0.3535
mmu-miR-7656-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7656-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7657-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7657-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7658-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7658-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7659-3p,0.0,0.0,0.0,0.0,0.0,0.3535
mmu-miR-7659-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7660-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7660-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7661-3p,0.0,0.0,0.0,0.0,0.2496,0.0
mmu-miR-7661-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7662-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7662-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7663-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7663-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7664-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7664-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7665-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7665-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7666-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7666-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7667-3p,0.0,0.0,0.0,0.0,0.0,0.303
mmu-miR-7667-5p,0.0,0.0,0.0,0.4101,0.0,0.0
mmu-miR-7668-3p,0.0,0.0,0.0,0.0,0.0,0.6564
mmu-miR-7668-5p,0.2772,0.599,1.161,0.4101,0.8738,0.4545
mmu-miR-7669-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7669-5p,0.1848,0.0,0.0,0.2051,0.0,0.0
mmu-miR-767,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7670-3p,0.0,0.0,0.0,0.6152,0.0,0.0
mmu-miR-7670-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7671-3p,0.0,0.0,0.0,0.2051,0.0,0.0
mmu-miR-7671-5p,0.0,0.0,0.0,0.3418,0.0,0.0
mmu-miR-7672-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7672-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7673-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7673-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7674-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7674-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7675-3p,0.0,0.0,0.0,0.0,0.0,0.4545
mmu-miR-7675-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7676-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7676-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7677-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7677-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7678-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7678-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7679-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7679-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7680-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7680-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7681-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7681-5p,0.0,0.0,0.0,0.0,0.0,0.0
