miRNA,Lung_F1,Lung_F2,Lung_F3,Lung_M1,Lung_M2,Lung_M3
mmu-miR-652-3p,2526.0,1904.0,1028.0,3362.0,3650.0,4449.0
mmu-miR-652-5p,14.0,19.0,0.0,5.0,6.0,17.0
mmu-miR-653-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-653-5p,116.0,115.0,75.0,53.0,100.0,60.0
mmu-miR-6537-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6537-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6538,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6539,7.0,0.0,4.0,8.0,10.0,10.0
mmu-miR-654-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-654-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6540-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6540-5p,11.0,9.0,5.0,14.0,23.0,15.0
mmu-miR-6541,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6546-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6546-5p,0.0,0.0,0.0,0.0,0.0,7.0
mmu-miR-664-3p,630.0,514.0,187.0,357.0,550.0,474.0
mmu-miR-664-5p,83.0,52.0,36.0,74.0,95.0,104.0
mmu-miR-665-3p,0.0,3.0,0.0,0.0,0.0,0.0
mmu-miR-665-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-666-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-666-5p,7.0,10.0,0.0,10.0,9.0,26.0
mmu-miR-667-3p,0.0,12.0,0.0,0.0,7.0,9.0
mmu-miR-667-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-668-3p,7.0,8.0,2.0,11.0,22.0,12.0
mmu-miR-668-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-669a-3-3p,0.0,7.0,0.0,0.0,2.0,0.0
mmu-miR-669a-3p/669o-3p,43.0,40.0,18.0,45.0,56.0,71.0
mmu-miR-669a-5p/669p-5p,28.0,23.0,11.0,38.0,77.0,66.0
mmu-miR-669b-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-669b-5p,10.0,10.0,4.0,19.0,20.0,23.0
mmu-miR-669c-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-669c-5p,22.0,25.0,13.0,37.0,50.0,58.0
mmu-miR-669d-2-3p/669d-3p/669l-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-669d-5p,13.0,10.0,5.0,3.0,11.0,13.0
mmu-miR-669e-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-669e-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-669f-3p,0.0,3.0,0.0,7.0,11.0,7.0
mmu-miR-669f-5p,0.0,0.0,0.0,5.0,6.0,5.0
mmu-miR-669g,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-669h-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-669h-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-669i,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-669j,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-669k-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-669k-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-669l-5p,0.0,4.0,0.0,5.0,11.0,5.0
mmu-miR-669m-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-669n,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-669o-5p,6.0,3.0,0.0,10.0,18.0,22.0
mmu-miR-669p-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-670-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-670-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-671-3p,378.0,210.0,145.0,670.0,789.0,855.0
mmu-miR-671-5p,96.0,83.0,58.0,94.0,107.0,128.0
mmu-miR-6715-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6715-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-672-3p,0.0,0.0,0.0,7.0,5.0,9.0
mmu-miR-672-5p,99.0,69.0,55.0,115.0,129.0,153.0
mmu-miR-673-3p,9.0,8.0,10.0,13.0,9.0,17.0
mmu-miR-673-5p,34.0,54.0,13.0,33.0,41.0,51.0
mmu-miR-674-3p,116.0,98.0,28.0,152.0,190.0,208.0
mmu-miR-674-5p,110.0,82.0,50.0,228.0,302.0,286.0
mmu-miR-675-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-675-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-676-3p,511.0,629.0,565.0,1387.0,1724.0,1891.0
mmu-miR-676-5p,44.0,50.0,45.0,45.0,46.0,59.0
mmu-miR-6769b-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6769b-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-677-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-677-5p,42.0,82.0,36.0,20.0,50.0,35.0
mmu-miR-678,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-679-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-679-5p,0.0,5.0,0.0,2.0,10.0,4.0
mmu-miR-680,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-681,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-682,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-683,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-684,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-686,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-687,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-688,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6896-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6896-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6897-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6897-5p,0.0,0.0,0.0,0.0,0.0,3.0
mmu-miR-6898-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6898-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6899-3p,43.0,39.0,0.0,47.0,0.0,66.0
mmu-miR-6899-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-690,49.0,16.0,10.0,38.0,21.0,68.0
mmu-miR-6900-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6900-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6901-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6901-5p,13.0,0.0,4.0,10.0,18.0,12.0
mmu-miR-6902-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6902-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6903-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6903-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6904-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6904-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6905-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6905-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6906-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6906-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6907-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6907-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6908-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6908-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6909-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6909-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-691,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6910-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6910-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6911-3p,16.0,15.0,0.0,0.0,21.0,17.0
mmu-miR-6911-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6912-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6912-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6913-3p,6.0,4.0,0.0,6.0,6.0,0.0
mmu-miR-6913-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6914-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6914-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6915-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6915-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6916-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6916-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6917-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6917-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6918-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6918-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6919-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6919-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-692,4.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6920-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6920-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6921-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6921-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6922-3p,0.0,0.0,0.0,7.0,0.0,0.0
mmu-miR-6922-5p,0.0,0.0,0.0,0.0,0.0,6.0
mmu-miR-6923-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6923-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6924-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6924-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6925-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6925-5p,0.0,0.0,0.0,5.0,8.0,10.0
mmu-miR-6926-3p,0.0,0.0,0.0,0.0,0.0,6.0
mmu-miR-6926-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6927-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6927-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6928-3p,3.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6928-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6929-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6929-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-693-3p,3.0,0.0,2.0,2.0,6.0,0.0
mmu-miR-693-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6930-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6930-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6931-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6931-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6932-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6932-5p,0.0,0.0,0.0,0.0,9.0,0.0
mmu-miR-6933-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6933-5p,0.0,6.0,0.0,0.0,0.0,0.0
mmu-miR-6934-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6934-5p,0.0,0.0,0.0,0.0,4.0,0.0
mmu-miR-6935-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6935-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6936-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6936-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6937-3p,0.0,2.0,0.0,0.0,0.0,0.0
mmu-miR-6937-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6938-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6938-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6939-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6939-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-694,0.0,0.0,0.0,0.0,0.0,7.0
mmu-miR-6940-3p,0.0,0.0,3.0,0.0,0.0,5.0
mmu-miR-6940-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6941-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6941-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6942-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6942-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6943-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6943-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6944-3p,0.0,37.0,17.0,41.0,35.0,41.0
mmu-miR-6944-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6945-3p,0.0,4.0,0.0,0.0,0.0,0.0
mmu-miR-6945-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6946-3p,0.0,0.0,0.0,32.0,0.0,0.0
mmu-miR-6946-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6947-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6947-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6948-3p,7.0,0.0,2.0,6.0,11.0,20.0
mmu-miR-6948-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6949-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6949-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-695,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6950-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6950-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6951-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6951-5p,3.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6952-3p,9.0,9.0,6.0,57.0,30.0,42.0
mmu-miR-6952-5p,3.0,0.0,0.0,3.0,3.0,4.0
mmu-miR-6953-3p,0.0,0.0,0.0,0.0,11.0,0.0
mmu-miR-6953-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6954-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6954-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6955-3p,0.0,0.0,0.0,0.0,0.0,7.0
mmu-miR-6955-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6956-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6956-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6957-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6957-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6958-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6958-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6959-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6959-5p,0.0,0.0,0.0,0.0,0.0,6.0
mmu-miR-696,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6960-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6960-5p,0.0,9.0,0.0,12.0,8.0,12.0
mmu-miR-6961-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6961-5p,0.0,0.0,0.0,3.0,0.0,0.0
mmu-miR-6962-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6962-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6963-3p,0.0,0.0,0.0,8.0,10.0,13.0
mmu-miR-6963-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6964-3p,0.0,0.0,0.0,0.0,9.0,12.0
mmu-miR-6964-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6965-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6965-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6966-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6966-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6967-3p,3.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6967-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6968-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6968-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6969-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6969-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-697,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6970-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6970-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6971-3p,0.0,0.0,0.0,0.0,32.0,0.0
mmu-miR-6971-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6972-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6972-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6973a-3p,0.0,0.0,0.0,4.0,3.0,0.0
mmu-miR-6973a-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6973b-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6973b-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6974-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6974-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6975-3p,6.0,0.0,0.0,19.0,13.0,18.0
mmu-miR-6975-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6976-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6976-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6977-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6977-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6978-3p,0.0,7.0,0.0,0.0,0.0,0.0
mmu-miR-6978-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6979-3p,0.0,0.0,0.0,0.0,0.0,15.0
mmu-miR-6979-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-698-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-698-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6980-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6980-5p,0.0,0.0,0.0,4.0,0.0,0.0
mmu-miR-6981-3p,0.0,0.0,0.0,11.0,18.0,20.0
mmu-miR-6981-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6982-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6982-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6983-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6983-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6984-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6984-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6985-3p,13.0,20.0,0.0,24.0,33.0,25.0
mmu-miR-6985-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6986-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6986-5p,0.0,3.0,0.0,8.0,10.0,6.0
mmu-miR-6987-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6987-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6988-3p,0.0,0.0,14.0,0.0,0.0,0.0
mmu-miR-6988-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6989-3p,0.0,0.0,0.0,27.0,14.0,39.0
mmu-miR-6989-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6990-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6990-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6991-3p,0.0,0.0,0.0,0.0,0.0,3.0
mmu-miR-6991-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6992-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6992-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6993-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6993-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6994-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6994-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6995-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6995-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6996-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6996-5p,0.0,6.0,0.0,21.0,14.0,22.0
mmu-miR-6997-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6997-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6998-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6998-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6999-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-6999-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-700-3p,54.0,51.0,17.0,82.0,94.0,104.0
mmu-miR-700-5p,159.0,147.0,65.0,54.0,66.0,85.0
mmu-miR-7000-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7000-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7001-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7001-5p,0.0,0.0,0.0,0.0,3.0,0.0
mmu-miR-7002-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7002-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7003-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7003-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7004-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7004-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7005-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7005-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7006-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7006-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7007-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7007-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7008-3p,35.0,38.0,0.0,39.0,0.0,35.0
mmu-miR-7008-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7009-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7009-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-701-3p,0.0,0.0,0.0,3.0,2.0,0.0
mmu-miR-701-5p,0.0,0.0,0.0,0.0,3.0,0.0
mmu-miR-7010-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7010-5p,3.0,4.0,3.0,6.0,7.0,4.0
mmu-miR-7011-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7011-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7012-3p,0.0,0.0,0.0,0.0,4.0,0.0
mmu-miR-7012-5p,0.0,0.0,0.0,0.0,0.0,5.0
mmu-miR-7013-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7013-5p,0.0,0.0,0.0,4.0,0.0,3.0
mmu-miR-7014-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7014-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7015-3p,0.0,0.0,8.0,35.0,36.0,38.0
mmu-miR-7015-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7016-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7016-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7017-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7017-5p,0.0,0.0,0.0,0.0,4.0,0.0
mmu-miR-7018-3p,0.0,8.0,2.0,2.0,3.0,0.0
mmu-miR-7018-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7019-3p,0.0,8.0,0.0,10.0,20.0,20.0
mmu-miR-7019-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-702-3p,26.0,13.0,7.0,15.0,25.0,25.0
mmu-miR-702-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7020-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7020-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7021-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7021-5p,0.0,4.0,0.0,0.0,2.0,0.0
mmu-miR-7022-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7022-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7023-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7023-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7024-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7024-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7025-3p,0.0,8.0,0.0,0.0,11.0,0.0
mmu-miR-7025-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7026-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7026-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7027-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7027-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7028-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7028-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7029-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7029-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-703,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7030-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7030-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7031-3p,0.0,0.0,0.0,0.0,11.0,0.0
mmu-miR-7031-5p,0.0,0.0,0.0,0.0,4.0,0.0
mmu-miR-7032-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7032-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7033-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7033-5p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7034-3p,0.0,0.0,0.0,0.0,0.0,0.0
mmu-miR-7034-5p,0.0,0.0,0.0,0.0,0.0,0.0
